Date_: Day: Week,Campaign_,Adset_,Ad_,Spend,Apps,QApps,TI,SA,BST,Cost App,Cost QApp,Cost TI,Cost SA,CAC,%App > QApp,%App > SA,CPC,CPM,%CTR,%Click > App,%App > TI,%App > BST,Impr,Clicks,%Click > App,%App > QApp
2025-02-10,RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_Tech,08_Retargeting_Visitors_30d,04_Image_BCAS,412.538728,7.0,2.0,,,,58.934104,206.269364,,,,0.2857142857142857,,5.093070716049382,25.070721847462778,0.004922515952597994,0.08641975308641975,,,16455,81,0.08641975308641975,0.2857142857142857
2025-02-10,RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_Tech,09_Prospecting_Broad_BCAS,08_Video_BCAS,314.58087499999993,7.0,3.0,,,,44.94012499999999,104.86029166666664,,,,0.42857142857142855,,5.243014583333332,16.110046346084903,0.0030726686126901215,0.11666666666666667,,,19527,60,0.11666666666666667,0.42857142857142855
2025-02-10,RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_Tech,09_Prospecting_Broad_BCAS,08_Video_BCAS2,534.1320109999999,2.0,1.0,1.0,,,267.06600549999996,534.1320109999999,534.1320109999999,,,0.5,,5.395272838383837,12.337606795555862,0.0022867438153974084,0.020202020202020204,0.5,,43293,99,0.020202020202020204,0.5
2025-02-10,RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_Tech,10_Prospecting_LLA_BST_BCAS,08_Video_BCAS,247.492616,8.0,1.0,1.0,,,30.936577,247.492616,247.492616,,,0.125,,4.94985232,20.80469199731002,0.004203093476798924,0.16,0.125,,11896,50,0.16,0.125
2025-02-10,RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_Tech,10_Prospecting_LLA_BST_BCAS,08_Video_BCAS2,450.42239900000004,3.0,1.0,1.0,,,150.14079966666668,450.42239900000004,450.42239900000004,,,0.3333333333333333,,4.504223990000001,13.689402151779474,0.0030392365437802026,0.03,0.3333333333333333,,32903,100,0.03,0.3333333333333333
2025-02-10,RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_Tech,11_Retargeting_Engaged_BCAS,10_Video_BCAS_Engaged,578.235532,8.0,4.0,2.0,,,72.2794415,144.558883,289.117766,,,0.5,,4.1302538,19.817517718829258,0.004798135581602577,0.05714285714285714,0.25,,29178,140,0.05714285714285714,0.5
2025-02-17,BER_Germany_Berlin_Global_Meta_Prospecting__EN__,,BG_AllCourses_EN_LookalikeAudience_AllPlacements_Video_Berlin,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0
2025-02-17,RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_BG,03_Prospecting_FBAudience_Interests_Lua,01_Video_Lua,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,,,,,1.0
2025-02-17,RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_BG,04_Prospecting_Interests_Dorian,03_Video_BG_DEC_1_1,613.267641,13.0,5.0,4.0,2.0,,47.174433923076926,122.65352820000001,153.31691025,306.6338205,,0.38461538461538464,0.15384615384615385,4.6814323740458015,16.75228477381993,0.003578452797202797,0.09923664122137404,0.3076923076923077,,36608,131,0.09923664122137404,0.38461538461538464
2025-02-17,RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_BG,06_Retargeting_Visitors_30d,05_Image_RET,303.088506,2.0,1.0,1.0,,,151.544253,303.088506,303.088506,,,0.5,,6.448691617021277,20.941650383472673,0.003247426241967802,0.0425531914893617,0.5,,14473,47,0.0425531914893617,0.5
2025-02-17,RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_BG,07_Prospecting_Interests_Lua,01_Video_Lua,597.229997,9.0,1.0,,,,66.35888855555555,597.229997,,,,0.1111111111111111,,3.663987711656442,15.688916830850868,0.004281923976147319,0.05521472392638037,,,38067,163,0.05521472392638037,0.1111111111111111
2025-02-17,RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_Tech,08_Retargeting_Visitors_30d,04_Image_BCAS,78.982526,3.0,2.0,2.0,,,26.327508666666663,39.491263,39.491263,,,0.6666666666666666,,4.64603094117647,23.047133352786695,0.004960606944849723,0.17647058823529413,0.6666666666666666,,3427,17,0.17647058823529413,0.6666666666666666
2025-02-17,RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_Tech,09_Prospecting_Broad_BCAS,08_Video_BCAS2,172.261138,1.0,1.0,1.0,,,172.261138,172.261138,172.261138,,,1.0,,5.066504058823529,11.755229834857376,0.002320185614849188,0.029411764705882353,1.0,,14654,34,0.029411764705882353,1.0
2025-02-17,RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_Tech,10_Prospecting_LLA_BST_BCAS,08_Video_BCAS2,139.89878000000002,1.0,1.0,1.0,,,139.89878000000002,139.89878000000002,139.89878000000002,,,1.0,,6.661846666666667,13.344027088897368,0.002003052270125906,0.047619047619047616,1.0,,10484,21,0.047619047619047616,1.0
2025-02-17,RMTEU_Germany_Global_Meta_Prospecting_EN_ABO_Tech,11_Retargeting_Engaged_BCAS,10_Video_BCAS_Engaged,124.540535,1.0,1.0,,,,124.540535,124.540535,,,,1.0,,3.773955606060606,19.926485600000003,0.00528,0.030303030303030304,,,6250,33,0.030303030303030304,1.0
